Date,Open,High,Low,Close,Volume,Adj Close
2013-09-22,115.27,117.73,112.75,114.4,7889,114.4
2013-09-23,112.45,112.91,108.49,110.87,3825,110.87
2013-09-24,111.68,113.07,109.33,111.13,5152,111.13
2013-09-25,110.47,113.91,108.16,109.86,1186,109.86
2013-09-26,110.46,111.83,109.26,109.64,7001,109.64
2013-09-27,110.97,111.82,108.78,111.32,7089,111.32
2013-09-28,106.59,109.75,106.54,107.66,8478,107.66
2013-09-29,105.52,106.99,103.58,106.99,4859,106.99
2013-09-30,107.55,107.69,105.91,107.45,3287,107.45
2013-10-01,108.17,110.52,105.1,108.24,3464,108.24
2013-10-02,108.46,112.75,106.71,106.71,4955,106.71
2013-10-03,105.11,108.5,104.48,106.47,5301,106.47
2013-10-04,107.92,108.43,105.71,108.16,9570,108.16
2013-10-05,109.51,109.86,108.71,109.57,6373,109.57
2013-10-06,110.49,113.05,109.49,109.59,3801,109.59
2013-10-07,111.08,112.4,108.39,108.39,3315,108.39
2013-10-08,105.77,107.66,104.66,107.66,7067,107.66
2013-10-09,106.61,106.67,102.31,104.78,4665,104.78
2013-10-10,104.69,105.62,101.15,105.47,5357,105.47
2013-10-11,107.25,107.54,104.76,105.92,3108,105.92
2013-10-12,106.59,107.18,102.6,107.18,5424,107.18
2013-10-13,104.59,104.74,102.46,104.11,5802,104.11
2013-10-14,107.66,108.52,105.38,105.38,3739,105.38
2013-10-15,104.4,106.67,100.57,106.67,5487,106.67
2013-10-16,107.87,110.8,104.74,109.24,5991,109.24
2013-10-17,107.62,109.89,105.23,105.23,6535,105.23
2013-10-18,106.56,110.24,106.54,107.0,2055,107.0
2013-10-19,109.74,112.02,107.3,111.74,3703,111.74
2013-10-20,111.02,112.81,110.36,112.62,7225,112.62
2013-10-21,109.85,111.75,109.11,110.37,4752,110.37
2013-10-22,111.42,112.37,110.77,110.77,5380,110.77
2013-10-23,115.84,116.34,114.5,114.99,6631,114.99
2013-10-24,116.42,118.48,114.84,116.18,1932,116.18
2013-10-25,117.92,119.04,116.99,119.04,5696,119.04
2013-10-26,117.95,120.09,116.74,118.34,313,118.34
2013-10-27,118.14,119.38,116.63,119.21,5873,119.21
2013-10-28,120.78,121.69,119.84,119.84,6454,119.84
2013-10-29,119.45,122.49,115.19,122.49,4810,122.49
2013-10-30,124.59,126.61,122.66,122.66,2065,122.66
2013-10-31,122.26,124.92,122.19,123.76,4092,123.76
2013-11-01,123.62,128.55,123.02,123.02,7721,123.02
2013-11-02,122.22,124.06,119.23,122.01,4136,122.01
2013-11-03,124.24,125.8,122.14,125.8,4864,125.8
2013-11-04,121.79,124.58,119.24,124.58,3125,124.58
2013-11-05,124.66,126.12,120.18,124.95,3493,124.95
2013-11-06,125.12,125.65,122.0,124.3,4062,124.3
2013-11-07,120.87,121.69,119.9,121.5,4644,121.5
2013-11-08,119.05,119.46,118.2,118.2,3689,118.2
2013-11-09,118.4,121.85,116.8,119.21,4645,119.21
2013-11-10,114.76,116.05,114.21,114.71,6312,114.71
2013-11-11,115.83,116.46,115.32,116.35,5491,116.35
2013-11-12,119.32,121.95,119.09,119.29,9303,119.29
2013-11-13,118.14,119.02,117.15,118.03,4559,118.03
2013-11-14,119.5,121.15,118.46,121.15,5570,121.15
2013-11-15,118.53,122.28,116.37,119.8,5024,119.8
2013-11-16,122.26,123.77,121.37,121.89,6451,121.89
2013-11-17,121.38,122.53,117.41,122.53,2986,122.53
2013-11-18,126.1,128.72,122.48,127.2,6977,127.2
2013-11-19,129.04,130.45,127.89,129.26,5586,129.26
2013-11-20,129.32,134.54,129.11,130.0,5112,130.0
2013-11-21,132.98,135.11,131.47,131.47,10389,131.47
2013-11-22,132.44,133.8,130.83,133.8,6596,133.8
2013-11-23,133.1,133.32,131.23,131.71,5823,131.71
2013-11-24,132.38,133.96,129.38,131.22,6260,131.22
2013-11-25,132.56,135.72,131.98,135.72,5209,135.72
2013-11-26,136.49,138.14,133.89,138.14,6536,138.14
2013-11-27,137.09,137.45,136.09,136.76,2472,136.76
2013-11-28,137.31,139.5,136.81,136.81,1886,136.81
2013-11-29,139.46,139.51,136.8,137.63,3905,137.63
2013-11-30,139.71,142.7,138.45,138.45,3955,138.45
2013-12-01,140.78,142.96,140.73,142.1,3827,142.1
2013-12-02,141.42,141.47,138.85,141.09,7903,141.09
2013-12-03,138.24,140.73,132.91,138.93,4459,138.93
2013-12-04,139.18,140.47,138.15,138.95,3550,138.95
2013-12-05,138.33,140.32,133.11,139.46,2459,139.46
2013-12-06,134.16,135.53,133.18,133.99,3797,133.99
2013-12-07,131.98,134.01,131.19,133.98,3457,133.98
2013-12-08,135.58,137.74,133.9,137.19,3148,137.19
2013-12-09,138.09,140.05,137.92,139.35,4888,139.35
2013-12-10,140.37,140.65,136.2,140.61,4527,140.61
2013-12-11,143.69,144.74,142.87,144.26,3854,144.26
2013-12-12,144.85,146.51,143.96,144.39,11316,144.39
2013-12-13,146.17,147.71,144.5,146.88,5730,146.88
2013-12-14,144.16,144.38,143.07,144.05,6526,144.05
2013-12-15,144.48,145.35,140.76,144.84,4398,144.84
2013-12-16,147.65,148.62,145.78,147.17,4004,147.17
2013-12-17,148.77,152.9,147.63,152.9,3535,152.9
2013-12-18,151.46,154.49,149.58,154.09,2121,154.09
2013-12-19,153.93,155.7,152.69,155.13,7883,155.13
2013-12-20,150.99,151.22,150.52,150.52,2419,150.52
2013-12-21,154.18,154.39,153.2,153.27,171,153.27
2013-12-22,154.36,154.64,154.19,154.56,3293,154.56
2013-12-23,153.48,154.87,150.72,153.14,2910,153.14
2013-12-24,154.21,156.22,152.44,156.22,4279,156.22
2013-12-25,155.1,158.21,153.71,158.21,5334,158.21
2013-12-26,114.95,117.48,114.23,117.48,4606,117.48
2013-12-27,115.98,117.08,109.28,115.65,5903,115.65
2013-12-28,113.91,114.78,110.33,110.33,8220,110.33
2013-12-29,111.2,112.04,110.39,111.88,5802,111.88
2013-12-30,114.66,118.67,112.99,113.8,5722,113.8
2013-12-31,111.93,113.85,110.13,113.85,4614,113.85
2014-01-01,114.9,114.93,113.26,113.48,6333,113.48
2014-01-02,110.93,110.99,106.73,106.73,4423,106.73
2014-01-03,107.17,107.6,104.89,105.66,4195,105.66
2014-01-04,102.81,103.95,98.36,103.95,7021,103.95
2014-01-05,105.2,106.44,103.0,106.44,5389,106.44
2014-01-06,108.71,110.39,108.08,108.6,2891,108.6
2014-01-07,114.09,115.04,109.73,115.04,4138,115.04
2014-01-08,117.06,118.73,114.32,115.84,7976,115.84
2014-01-09,119.93,124.37,118.78,120.69,3173,120.69
2014-01-10,118.54,120.16,114.42,120.16,5776,120.16
2014-01-11,116.01,119.95,114.52,114.52,1428,114.52
2014-01-12,111.27,112.14,110.57,110.63,4719,110.63
2014-01-13,108.33,111.18,106.82,109.85,5752,109.85
2014-01-14,112.29,112.41,111.9,111.9,4113,111.9
2014-01-15,109.92,110.63,109.1,110.02,6852,110.02
2014-01-16,109.87,112.06,106.77,112.06,3601,112.06
2014-01-17,110.0,110.56,106.72,109.51,10266,109.51
2014-01-18,110.66,113.03,109.94,113.03,7244,113.03
2014-01-19,115.46,116.46,113.47,114.44,8504,114.44
2014-01-20,117.08,121.79,115.56,115.56,4012,115.56
2014-01-21,112.65,116.42,111.28,114.77,4557,114.77
2014-01-22,112.76,113.54,112.35,112.98,3375,112.98
2014-01-23,109.71,111.64,107.91,109.94,8011,109.94
2014-01-24,109.81,109.92,108.32,108.32,3021,108.32
2014-01-25,109.43,111.07,108.67,111.07,5614,111.07
2014-01-26,109.54,111.18,106.5,110.48,5190,110.48
2014-01-27,108.49,111.34,106.4,107.43,6080,107.43
2014-01-28,109.93,112.58,109.84,110.29,4872,110.29
2014-01-29,110.11,111.59,108.34,109.83,8338,109.83
2014-01-30,110.32,112.66,109.32,110.27,6633,110.27
2014-01-31,111.57,113.04,109.57,111.38,3154,111.38
2014-02-01,112.8,114.58,110.89,113.82,4328,113.82
2014-02-02,113.79,116.52,111.89,113.67,1994,113.67
2014-02-03,114.63,118.75,111.88,113.58,5421,113.58
2014-02-04,115.53,118.12,115.46,118.12,6399,118.12
2014-02-05,118.84,119.64,115.72,115.72,4226,115.72
2014-02-06,119.31,119.85,117.32,119.85,3427,119.85
2014-02-07,119.33,120.72,117.66,120.72,3979,120.72
2014-02-08,119.02,119.75,116.6,118.24,5210,118.24
2014-02-09,119.65,120.88,118.88,118.91,3637,118.91
2014-02-10,118.49,119.56,115.17,119.42,5395,119.42
2014-02-11,119.69,122.36,117.36,118.63,6269,118.63
2014-02-12,120.36,122.57,120.2,122.57,5082,122.57
2014-02-13,120.1,121.99,119.9,121.99,6731,121.99
2014-02-14,121.88,125.57,119.46,121.39,4200,121.39
2014-02-15,120.52,122.78,118.55,120.44,3746,120.44
2014-02-16,120.82,124.01,119.43,121.84,3790,121.84
2014-02-17,126.43,127.86,125.02,126.72,3363,126.72
2014-02-18,131.6,132.82,126.8,132.82,4976,132.82
2014-02-19,137.71,138.94,136.94,137.78,4178,137.78
2014-02-20,139.86,142.59,138.1,139.77,4409,139.77
2014-02-21,139.08,139.31,137.74,139.31,3607,139.31
2014-02-22,137.48,138.38,136.49,137.54,8630,137.54
2014-02-23,142.53,144.2,140.27,143.04,7271,143.04
2014-02-24,143.74,144.11,142.87,143.42,7439,143.42
2014-02-25,141.42,145.17,140.92,140.92,1967,140.92
2014-02-26,136.26,136.35,134.69,134.69,7704,134.69
2014-02-27,132.57,134.35,130.32,131.66,6239,131.66
2014-02-28,129.06,130.99,127.5,129.67,9346,129.67
2014-03-01,128.2,129.81,127.25,129.81,3312,129.81
2014-03-02,127.73,130.92,125.62,125.62,3769,125.62
2014-03-03,128.37,130.84,127.21,130.84,4850,130.84
2014-03-04,129.24,131.63,123.57,131.37,3687,131.37
2014-03-05,135.1,136.05,133.67,134.33,4915,134.33
2014-03-06,130.16,130.17,127.54,129.23,6624,129.23
2014-03-07,125.7,127.5,125.44,126.31,5420,126.31
2014-03-08,125.47,127.25,123.48,124.57,4793,124.57
2014-03-09,122.02,124.66,120.19,120.43,7029,120.43
2014-03-10,120.17,123.37,119.62,119.62,6818,119.62
2014-03-11,115.4,117.72,113.73,116.7,5092,116.7
2014-03-12,114.67,115.49,112.52,113.1,1534,113.1
2014-03-13,113.43,113.5,112.02,112.02,1954,112.02
2014-03-14,117.06,120.71,114.73,116.58,5361,116.58
2014-03-15,117.81,119.47,116.19,118.34,6608,118.34
2014-03-16,116.23,118.92,114.52,115.15,7320,115.15
2014-03-17,113.95,115.72,112.8,114.1,7249,114.1
2014-03-18,116.45,120.39,113.28,113.47,2939,113.47
2014-03-19,108.8,111.22,107.17,110.43,1490,110.43
2014-03-20,110.75,110.92,107.4,107.4,3380,107.4
2014-03-21,109.89,113.23,107.08,107.6,3096,107.6
2014-03-22,109.59,110.28,109.44,109.51,7548,109.51
2014-03-23,110.48,111.03,106.99,110.96,1984,110.96
2014-03-24,108.53,109.93,106.68,109.65,8198,109.65
2014-03-25,113.37,114.48,112.76,112.76,4965,112.76
2014-03-26,110.83,113.38,107.61,108.52,6661,108.52
2014-03-27,106.86,106.98,106.21,106.21,6371,106.21
2014-03-28,103.55,103.97,100.95,100.95,3954,100.95
2014-03-29,101.26,104.95,99.65,101.95,7542,101.95
2014-03-30,102.12,105.01,101.23,105.01,5893,105.01
2014-03-31,109.55,110.67,108.01,109.01,3857,109.01
2014-04-01,111.54,114.77,111.12,111.73,4062,111.73
2014-04-02,112.24,113.51,111.09,112.79,2402,112.79
2014-04-03,116.25,116.84,114.06,116.84,5276,116.84
2014-04-04,117.27,119.48,116.61,118.47,8129,118.47
2014-04-05,120.61,123.79,119.96,121.61,3460,121.61
2014-04-06,121.61,124.39,117.91,123.38,4828,123.38
2014-04-07,126.0,126.15,121.81,124.89,6207,124.89
2014-04-08,126.42,127.54,124.53,126.79,5944,126.79
2014-04-09,127.4,127.86,126.78,127.43,7367,127.43
2014-04-10,123.48,128.03,122.87,122.87,6589,122.87
2014-04-11,120.25,120.96,118.79,120.4,5658,120.4
2014-04-12,119.83,119.88,117.73,117.73,1961,117.73
2014-04-13,115.97,119.96,114.31,116.56,4484,116.56
2014-04-14,113.2,114.76,110.68,111.65,7283,111.65
2014-04-15,113.02,115.75,111.85,115.75,5356,115.75
2014-04-16,118.53,121.77,117.36,121.77,3711,121.77
2014-04-17,123.69,126.59,120.75,123.01,5694,123.01
2014-04-18,123.99,125.29,123.75,123.99,6177,123.99
2014-04-19,127.63,130.35,127.26,128.91,6770,128.91
2014-04-20,129.99,132.72,128.17,128.17,6386,128.17
2014-04-21,129.32,129.55,128.4,128.4,2236,128.4
2014-04-22,128.35,131.07,126.79,129.96,2705,129.96
2014-04-23,127.12,130.03,124.4,130.03,4096,130.03
2014-04-24,134.16,137.57,131.57,133.07,5277,133.07
2014-04-25,130.34,133.08,129.63,129.63,5460,129.63
2014-04-26,131.0,131.9,130.34,130.34,5940,130.34
2014-04-27,130.09,132.23,128.02,132.23,4501,132.23
2014-04-28,132.46,133.76,131.78,132.38,7897,132.38
2014-04-29,126.6,128.44,122.92,127.99,7116,127.99
2014-04-30,128.33,129.7,126.32,127.48,5882,127.48
2014-05-01,127.21,127.84,126.05,127.15,2316,127.15
2014-05-02,127.06,128.8,124.91,124.91,7704,124.91
2014-05-03,127.84,129.34,126.77,127.53,5557,127.53
2014-05-04,126.49,128.54,124.91,124.91,5582,124.91
2014-05-05,124.88,127.27,124.55,124.55,4833,124.55
2014-05-06,125.41,125.57,123.27,123.28,2496,123.28
2014-05-07,126.04,127.79,122.31,125.39,3725,125.39
2014-05-08,126.78,129.4,126.35,126.74,3642,126.74
2014-05-09,126.03,126.97,124.44,126.54,3253,126.54
2014-05-10,126.91,127.53,124.84,125.99,5180,125.99
2014-05-11,124.64,126.91,123.85,123.85,2835,123.85
2014-05-12,119.99,122.75,118.57,120.03,8116,120.03
2014-05-13,120.12,123.88,118.17,118.17,4183,118.17
2014-05-14,121.82,123.18,119.93,123.18,8161,123.18
2014-05-15,121.79,123.64,121.59,121.59,1490,121.59
2014-05-16,121.0,121.49,119.57,120.82,1225,120.82
2014-05-17,121.09,123.46,118.53,118.53,5040,118.53
2014-05-18,119.47,124.41,118.48,118.6,5408,118.6
2014-05-19,116.37,118.56,114.85,115.91,8404,115.91
2014-05-20,115.38,116.41,114.07,114.07,1536,114.07
2014-05-21,115.77,118.95,114.77,114.77,6102,114.77
2014-05-22,114.78,115.54,112.3,114.07,4282,114.07
2014-05-23,114.94,115.82,113.36,114.5,3429,114.5
2014-05-24,113.44,115.01,112.74,115.01,6500,115.01
2014-05-25,118.53,119.73,114.42,119.4,4690,119.4
2014-05-26,119.61,122.05,116.86,122.05,4956,122.05
2014-05-27,123.45,124.82,122.14,122.27,5642,122.27
2014-05-28,123.06,125.48,121.9,125.19,7974,125.19
2014-05-29,124.69,125.67,122.88,122.88,6555,122.88
2014-05-30,118.43,118.52,115.83,117.61,5855,117.61
2014-05-31,117.92,118.68,116.26,117.1,2971,117.1
2014-06-01,117.59,119.45,116.95,119.45,6573,119.45
2014-06-02,117.52,120.93,114.35,116.84,6290,116.84
2014-06-03,120.02,120.21,118.27,120.21,2699,120.21
2014-06-04,119.09,119.96,117.26,118.86,2262,118.86
2014-06-05,120.54,122.05,120.14,122.05,3947,122.05
2014-06-06,120.28,120.71,119.34,120.6,2592,120.6
2014-06-07,118.23,118.44,117.05,117.05,6795,117.05
2014-06-08,114.59,115.73,114.03,114.34,4601,114.34
2014-06-09,112.68,113.28,109.39,109.74,5196,109.74
2014-06-10,110.41,110.92,107.5,107.5,3219,107.5
2014-06-11,109.07,109.18,106.64,107.75,3302,107.75
2014-06-12,107.5,109.89,107.15,107.77,3404,107.77
2014-06-13,105.25,109.89,101.57,107.94,5033,107.94
2014-06-14,106.03,107.58,103.36,105.23,6752,105.23
2014-06-15,103.74,106.59,98.95,103.23,5523,103.23
2014-06-16,99.38,101.47,97.15,97.15,7261,97.15
2014-06-17,98.01,98.45,95.95,98.45,6291,98.45
2014-06-18,96.1,97.35,93.9,95.77,6775,95.77
2014-06-19,95.05,98.56,94.47,94.52,1260,94.52
2014-06-20,95.55,95.84,94.88,94.88,4764,94.88
2014-06-21,95.39,98.43,94.09,97.29,6708,97.29
2014-06-22,99.01,101.63,97.64,97.78,4397,97.78
2014-06-23,98.59,99.6,97.42,98.07,5400,98.07
2014-06-24,101.08,101.24,98.92,100.0,2825,100.0
2014-06-25,100.7,102.07,99.19,101.46,5226,101.46
2014-06-26,100.73,101.03,100.36,100.88,5800,100.88
2014-06-27,101.72,102.15,100.69,101.32,6918,101.32
2014-06-28,100.52,102.2,97.86,97.86,4495,97.86
2014-06-29,95.7,96.92,93.86,96.92,5917,96.92
2014-06-30,95.83,97.51,94.11,96.95,1638,96.95
2014-07-01,96.73,98.8,96.26,97.53,3949,97.53
2014-07-02,94.9,96.46,93.35,94.26,3278,94.26
2014-07-03,92.08,92.35,89.13,92.26,6227,92.26
2014-07-04,90.72,91.0,90.44,90.69,5252,90.69
2014-07-05,92.24,96.77,89.67,89.67,5617,89.67
2014-07-06,94.36,95.36,93.74,95.36,5724,95.36
2014-07-07,93.95,96.19,93.32,93.32,5273,93.32
2014-07-08,91.79,92.21,91.64,92.21,4651,92.21
2014-07-09,90.67,92.4,88.62,92.4,2255,92.4
2014-07-10,94.04,96.73,92.88,95.39,3100,95.39
2014-07-11,95.01,96.74,93.03,96.74,941,96.74
2014-07-12,99.67,100.91,97.94,98.09,5229,98.09
2014-07-13,98.69,100.37,97.7,98.88,3546,98.88
2014-07-14,99.11,101.11,95.99,98.67,6840,98.67
2014-07-15,97.78,98.63,95.1,95.1,6251,95.1
2014-07-16,95.77,96.98,95.23,95.23,8045,95.23
2014-07-17,99.4,101.49,97.99,98.52,4227,98.52
2014-07-18,99.35,102.45,97.48,100.35,4412,100.35
2014-07-19,100.55,101.43,97.72,97.72,5812,97.72
2014-07-20,97.97,100.35,93.84,97.69,6951,97.69
2014-07-21,100.14,102.18,95.92,99.8,1161,99.8
2014-07-22,96.03,97.36,95.95,96.0,5267,96.0
2014-07-23,96.52,98.44,95.07,96.46,4957,96.46
2014-07-24,94.84,96.29,93.12,94.53,9019,94.53
2014-07-25,95.05,97.31,94.42,97.31,5226,97.31
2014-07-26,97.17,102.27,95.93,95.93,3689,95.93
2014-07-27,96.78,97.68,93.99,93.99,3039,93.99
2014-07-28,94.74,96.57,94.15,96.2,4286,96.2
2014-07-29,93.28,96.29,91.69,94.49,3240,94.49
2014-07-30,94.84,96.59,92.35,95.74,2366,95.74
2014-07-31,97.83,99.17,95.39,95.47,7199,95.47
2014-08-01,98.52,98.91,97.61,97.61,10249,97.61
2014-08-02,97.1,100.12,93.91,100.12,5771,100.12
2014-08-03,100.21,102.4,99.62,102.4,3903,102.4
2014-08-04,106.51,106.97,106.05,106.36,912,106.36
2014-08-05,105.22,106.35,103.95,106.35,4519,106.35
2014-08-06,105.2,107.92,103.93,103.93,6492,103.93
2014-08-07,106.48,109.18,105.62,109.18,1452,109.18
2014-08-08,110.86,111.97,110.21,111.97,6166,111.97
2014-08-09,116.35,117.18,115.99,117.18,4935,117.18
2014-08-10,117.22,117.84,116.0,117.84,4429,117.84
2014-08-11,119.13,119.9,116.0,118.97,6245,118.97
2014-08-12,116.56,117.69,112.28,116.2,7937,116.2
2014-08-13,113.34,116.34,112.39,113.32,6576,113.32
2014-08-14,114.74,116.54,111.25,112.62,7342,112.62
2014-08-15,110.72,113.24,109.91,110.19,3125,110.19
2014-08-16,108.25,109.86,104.97,104.97,8876,104.97
2014-08-17,106.6,108.4,106.58,106.58,2448,106.58
2014-08-18,101.21,104.34,100.87,101.48,3053,101.48
2014-08-19,101.29,104.73,100.39,104.73,2606,104.73
2014-08-20,103.05,106.11,99.47,103.33,3420,103.33
2014-08-21,104.29,104.9,101.88,102.14,9373,102.14
2014-08-22,100.28,101.97,98.7,100.98,6330,100.98
2014-08-23,101.64,102.99,98.9,101.92,2353,101.92
2014-08-24,97.84,102.26,95.96,95.96,3318,95.96
2014-08-25,92.22,95.15,89.53,89.53,3328,89.53
2014-08-26,93.19,94.63,92.35,92.35,4815,92.35
2014-08-27,93.67,94.11,93.18,93.18,3528,93.18
2014-08-28,92.48,94.04,90.2,92.09,3494,92.09
2014-08-29,93.45,97.85,93.01,95.22,2970,95.22
2014-08-30,95.55,97.62,95.51,97.13,4345,97.13
2014-08-31,96.33,98.67,95.27,95.27,3126,95.27
2014-09-01,96.65,97.46,92.14,97.4,3558,97.4
2014-09-02,94.59,96.46,94.13,96.46,5495,96.46
2014-09-03,94.78,96.13,92.89,92.89,3059,92.89
2014-09-04,94.85,95.85,92.79,94.24,1632,94.24
2014-09-05,94.96,99.7,92.76,96.32,3585,96.32
2014-09-06,93.5,93.78,91.64,92.59,4119,92.59
2014-09-07,90.7,95.56,90.53,90.8,3405,90.8
2014-09-08,92.22,95.58,89.56,95.58,10061,95.58
2014-09-09,92.61,94.99,92.35,94.99,6254,94.99
2014-09-10,92.28,92.36,89.3,92.3,2623,92.3
2014-09-11,88.52,89.35,87.72,88.67,6983,88.67
2014-09-12,90.54,90.68,90.28,90.32,651,90.32
2014-09-13,92.79,95.22,89.94,91.91,4784,91.91
2014-09-14,94.06,96.73,93.36,96.6,3444,96.6
2014-09-15,98.1,100.3,97.5,97.5,4850,97.5
2014-09-16,96.99,99.22,95.99,95.99,7682,95.99
2014-09-17,95.97,96.85,93.0,93.0,7369,93.0
2014-09-18,90.84,92.28,90.73,92.28,5011,92.28
2014-09-19,92.53,93.73,90.81,90.81,3352,90.81
2014-09-20,90.09,90.27,86.28,86.28,2187,86.28
2014-09-21,80.33,82.48,76.55,78.35,4672,78.35
2014-09-22,75.69,76.77,73.46,73.46,824,73.46
2014-09-23,78.44,79.34,77.71,77.71,6020,77.71
2014-09-24,75.73,76.84,72.82,76.84,7467,76.84
2014-09-25,75.9,79.78,75.76,76.47,4399,76.47
2014-09-26,75.54,76.8,72.91,74.11,3583,74.11
2014-09-27,76.49,77.63,75.49,76.48,7005,76.48
2014-09-28,76.55,77.48,74.79,75.23,4099,75.23
2014-09-29,72.3,75.33,71.15,71.15,8831,71.15
2014-09-30,68.81,71.27,67.49,68.61,6663,68.61
2014-10-01,68.62,73.42,67.49,70.25,4143,70.25
2014-10-02,71.26,74.65,70.45,71.8,3425,71.8
2014-10-03,71.27,71.85,69.18,71.85,3088,71.85
2014-10-04,70.9,73.58,68.3,68.3,5881,68.3
2014-10-05,66.15,66.19,64.2,65.29,5993,65.29
2014-10-06,67.05,68.51,64.8,65.57,6581,65.57
2014-10-07,66.43,70.69,64.27,67.93,8039,67.93
2014-10-08,67.76,69.38,67.24,69.38,2600,69.38
2014-10-09,65.88,67.05,61.95,63.81,4730,63.81
2014-10-10,66.2,66.59,64.62,65.3,6702,65.3
2014-10-11,62.03,62.58,56.9,62.16,1534,62.16
2014-10-12,62.81,63.12,61.94,63.12,4413,63.12
2014-10-13,66.98,68.52,64.83,67.98,9125,67.98
2014-10-14,68.31,69.61,67.21,67.21,6354,67.21
2014-10-15,65.43,66.54,64.08,64.08,6397,64.08
2014-10-16,62.47,64.7,59.67,64.7,6052,64.7
2014-10-17,65.88,66.52,63.41,66.52,5129,66.52
2014-10-18,66.73,68.98,65.43,66.83,4286,66.83
2014-10-19,67.67,69.52,64.76,69.52,3558,69.52
2014-10-20,70.26,76.06,67.47,67.47,7350,67.47
2014-10-21,66.6,67.94,66.21,66.87,3709,66.87
2014-10-22,65.9,70.59,63.02,68.41,5655,68.41
2014-10-23,66.51,70.47,64.54,70.47,8784,70.47
2014-10-24,68.45,71.39,66.77,68.13,4265,68.13
2014-10-25,71.58,72.08,67.45,72.08,2316,72.08
2014-10-26,74.14,76.94,69.93,72.67,5478,72.67
2014-10-27,73.26,75.11,68.87,68.87,5565,68.87
2014-10-28,72.1,74.7,71.01,73.19,3745,73.19
2014-10-29,73.04,75.22,71.25,74.47,5027,74.47
2014-10-30,77.28,80.49,75.64,78.42,4759,78.42
2014-10-31,84.49,88.44,83.02,83.02,7034,83.02
2014-11-01,84.37,86.15,83.41,83.41,6575,83.41
2014-11-02,85.99,86.88,85.39,85.76,4778,85.76
2014-11-03,87.68,91.62,86.51,86.95,3517,86.95
2014-11-04,89.04,89.06,87.85,88.95,3722,88.95
2014-11-05,92.03,92.38,91.65,92.17,4988,92.17
2014-11-06,89.31,90.9,88.2,88.2,6638,88.2
2014-11-07,88.68,89.8,88.25,88.25,5879,88.25
2014-11-08,90.68,94.74,89.17,89.17,4380,89.17
2014-11-09,89.98,93.24,89.28,93.24,5137,93.24
2014-11-10,97.25,98.47,94.65,97.42,3834,97.42
2014-11-11,100.46,101.09,97.66,101.09,2651,101.09
2014-11-12,102.26,103.76,100.35,101.85,2057,101.85
2014-11-13,104.48,105.49,103.63,105.06,5743,105.06
2014-11-14,103.97,105.88,101.97,101.97,3043,101.97
2014-11-15,102.28,102.96,99.62,100.98,2177,100.98
2014-11-16,102.03,102.72,101.11,102.28,6365,102.28
2014-11-17,101.86,103.67,100.25,101.31,1051,101.31
2014-11-18,101.96,103.57,101.59,103.57,9795,103.57
2014-11-19,104.03,105.68,103.03,103.83,7355,103.83
2014-11-20,106.43,109.41,103.78,108.08,7897,108.08
2014-11-21,105.91,107.4,104.57,104.57,5370,104.57
2014-11-22,109.08,110.69,108.33,108.33,6515,108.33
2014-11-23,108.41,111.52,106.99,109.54,2797,109.54
2014-11-24,190.5,191.74,189.09,191.62,6255,191.62
2014-11-25,189.64,191.39,187.84,187.84,2918,187.84
2014-11-26,184.82,187.12,182.82,183.75,1502,183.75
2014-11-27,182.98,186.64,180.82,180.82,4209,180.82
2014-11-28,179.72,179.85,178.16,179.66,3788,179.66
2014-11-29,180.68,182.02,179.55,179.55,3268,179.55
2014-11-30,181.38,182.93,180.05,180.05,7002,180.05
2014-12-01,179.92,180.44,179.3,180.44,6626,180.44
2014-12-02,176.38,177.72,175.22,175.22,5728,175.22
2014-12-03,174.03,176.66,172.79,174.15,3762,174.15
